Species_id,scientificName,locality,latitude,longitude,eventDate
,Perca fluviatilis,Jamieson River-4_5-,-37.3039,146.1347,09-02-2015
,Perca fluviatilis,Goulburn River-4_5-,-37.4076,146.2449,10-02-2015
,Perca fluviatilis,Jamieson River-4_5-,-37.3039,146.1347,09-02-2015
,Perca fluviatilis,Goulburn River-4_5-,-37.4076,146.2449,10-02-2015
,Perca fluviatilis,Jamieson River-4_5-,-37.3039,146.1347,09-02-2015
,Perca fluviatilis,Goulburn River-4_5-,-37.4076,146.2449,10-02-2015
,Perca fluviatilis,Jamieson River-4_5-,-37.3039,146.1347,09-02-2015
,Perca fluviatilis,Goulburn River-4_5-,-37.4076,146.2449,10-02-2015
,Perca fluviatilis,Jamieson River-4_5-,-37.3039,146.1347,09-02-2015
,Perca fluviatilis,Jamieson River-4_5-,-37.3039,146.1347,09-02-2015
,Perca fluviatilis,Howqua River-4_5-,-37.2369,146.2284,09-02-2015
,Perca fluviatilis,Goulburn River-4_5-,-37.4076,146.2449,10-02-2015
,Perca fluviatilis,Howqua River-4_5-,-37.2369,146.2284,09-02-2015
,Perca fluviatilis,Jamieson River-4_5-,-37.3039,146.1347,09-02-2015
,Perca fluviatilis,Goulburn River-4_5-,-37.4076,146.2449,10-02-2015
,Perca fluviatilis,Goulburn River-4_5-,-37.4076,146.2449,10-02-2015
,Perca fluviatilis,Jamieson River-4_5-,-37.3039,146.1347,09-02-2015
,Perca fluviatilis,Goulburn River-4_5-,-37.4076,146.2449,10-02-2015
,Perca fluviatilis,Goulburn River-4_5-,-37.4076,146.2449,10-02-2015
,Perca fluviatilis,Howqua River-4_5-,-37.2369,146.2284,09-02-2015
,Perca fluviatilis,Jamieson River-4_5-,-37.3039,146.1347,09-02-2015
,Perca fluviatilis,Jamieson River-4_5-,-37.3039,146.1347,09-02-2015
,Perca fluviatilis,King River-4_3-,-36.909,146.395,11-02-2015
,Perca fluviatilis,Howqua River-4_5-,-37.2369,146.2284,09-02-2015
,Perca fluviatilis,Jamieson River-4_5-,-37.3039,146.1347,09-02-2015
,Perca fluviatilis,Jamieson River-4_5-,-37.3039,146.1347,09-02-2015
,Perca fluviatilis,Howqua River-4_5-,-37.2369,146.2284,09-02-2015
,Perca fluviatilis,Goulburn River-4_5-,-37.4076,146.2449,10-02-2015
,Perca fluviatilis,Howqua River-4_5-,-37.2369,146.2284,09-02-2015
,Perca fluviatilis,Goulburn River-4_5-,-37.4076,146.2449,10-02-2015
,Perca fluviatilis,Howqua River-4_5-,-37.2369,146.2284,09-02-2015
,Perca fluviatilis,Jamieson River-4_5-,-37.3039,146.1347,09-02-2015
,Perca fluviatilis,Howqua River-4_5-,-37.2369,146.2284,09-02-2015
,Perca fluviatilis,Jamieson River-4_5-,-37.3039,146.1347,09-02-2015
,Perca fluviatilis,Howqua River-4_5-,-37.2369,146.2284,09-02-2015
,Perca fluviatilis,Upper Murray,-36.0605875,147.37918,12-03-2015
,Perca fluviatilis,Brushy Creek-2_29-,-37.7188,145.2871,12-03-2015
,Perca fluviatilis,Taylors Creek-2_30-,-37.7288,144.8297,05-03-2015
,Perca fluviatilis,Yarra River-2_29-VRYR 2,-37.6799,145.3528,11-03-2015
,Perca fluviatilis,Yarra River-2_29-YGYR,-37.6918,145.3173,11-03-2015
,Perca fluviatilis,Howqua River-4_5-,-37.1961,146.3293,13-03-2015
,Perca fluviatilis,Stringybark Creek-2_29-,-37.693,145.382,02-03-2015
,Perca fluviatilis,Yarra River-2_29-JCYR,-37.7193,145.2355,12-03-2015
,Perca fluviatilis,Stringybark Creek-2_29-,-37.693,145.382,02-03-2015
,Perca fluviatilis,Stringybark Creek-2_29-,-37.7216,145.4275,02-03-2015
,Perca fluviatilis,Stringybark Creek-2_29-,-37.693,145.382,02-03-2015
,Perca fluviatilis,Howqua River-4_5-,-37.1961,146.3293,13-03-2015
,Perca fluviatilis,Upper Murray,-36.0605875,147.37918,12-03-2015
,Perca fluviatilis,Maribyrnong River-2_30-,-37.7291,144.8302,05-03-2015
,Perca fluviatilis,Stringybark Creek-2_29-,-37.693,145.382,02-03-2015
,Perca fluviatilis,Stringybark Creek-2_29-,-37.693,145.382,02-03-2015
,Perca fluviatilis,Diamond Creek-2_29-,-37.689,145.155,06-03-2015
,Perca fluviatilis,Howqua River-4_5-,-37.1961,146.3293,13-03-2015
,Perca fluviatilis,Stringybark Creek-2_29-,-37.7216,145.4275,02-03-2015
,Perca fluviatilis,Howqua River-4_5-,-37.1961,146.3293,13-03-2015
,Perca fluviatilis,Yarra River-2_29-WPYR 2,-37.7028,145.2881,12-03-2015
,Perca fluviatilis,Stringybark Creek-2_29-,-37.7216,145.4275,02-03-2015
,Perca fluviatilis,Kiewa,-36.25891991,146.92259,27-03-2015
,Perca fluviatilis,Yarra River-2_29-YGYR,-37.6918,145.3173,11-03-2015
,Perca fluviatilis,Brushy Creek-2_29-,-37.73,145.29,03-03-2015
,Perca fluviatilis,Howqua River-4_5-,-37.1961,146.3293,13-03-2015
,Perca fluviatilis,Howqua River-4_5-,-37.1961,146.3293,13-03-2015
,Perca fluviatilis,Upper Murray,-36.0605875,147.37918,12-03-2015
,Perca fluviatilis,Howqua River-4_5-,-37.1961,146.3293,13-03-2015
,Perca fluviatilis,Maribyrnong River-2_30-,-37.7291,144.8302,05-03-2015
,Perca fluviatilis,Stringybark Creek-2_29-,-37.7216,145.4275,02-03-2015
,Perca fluviatilis,Kiewa River-4_2-,-36.7245,147.1765,25-03-2015
,Perca fluviatilis,Yarra River-2_29-VRYR 1,-37.6794,145.3484,11-03-2015
,Perca fluviatilis,Yarra River-2_29-WPYR 1,-37.7088,145.2926,12-03-2015
,Perca fluviatilis,Yarra River-2_29-WPYR 2,-37.7028,145.2881,12-03-2015
,Perca fluviatilis,Yarra River-2_29-WPYR 1,-37.7088,145.2926,12-03-2015
,Perca fluviatilis,Taylors Creek-2_30-,-37.7288,144.8297,05-03-2015
,Perca fluviatilis,Howqua River-4_5-,-37.1961,146.3293,13-03-2015
,Perca fluviatilis,Upper Murray,-36.0605875,147.37918,12-03-2015
,Perca fluviatilis,Upper Murray,-36.0605875,147.37918,12-03-2015
,Perca fluviatilis,Upper Murray,-36.0605875,147.37918,12-03-2015
,Perca fluviatilis,Howqua River-4_5-,-37.2168,146.3149,12-03-2015
,Perca fluviatilis,Upper Murray,-36.0605875,147.37918,12-03-2015
,Perca fluviatilis,Howqua River-4_5-,-37.2168,146.3149,12-03-2015
,Perca fluviatilis,Yarra River-2_29-VRYR 2,-37.6799,145.3528,11-03-2015
,Perca fluviatilis,Kurkuruc Creek-4_5-TR-15-155,-37.208,144.918,07-05-2015
,Melanotaenia fluviatilis,"Little Murray River, 1500m upstream of Lette Lane,northeast of Lake Boga",-35.4054,143.684,08-05-2017
,Perca fluviatilis,Kurkuruc Creek-4_5-TR-15-155,-37.208,144.918,07-05-2015
,Craterocephalus fluviatilis,"salt drain beside Lake William, nearTutchewop, near Kerang",-35.5327,143.783,13-10-2016
,Craterocephalus fluviatilis,"salt drain beside Lake William, nearTutchewop, near Kerang",-35.5327,143.783,13-10-2016
,Acanthiza (Acanthiza) pusilla,Queenscliff Narrows,-38.2711387,144.6411896,07-01-2019
,Acanthiza (Acanthiza) pusilla,Huntingdale Wetlands,-37.89307,145.10862,08-01-2019
,Acanthiza (Acanthiza) pusilla,Balnarring Village,-38.36978,145.11906,23-01-2019
,Acanthiza (Acanthiza) pusilla,Cape Conran Coastal Park,-37.80273,148.72947,31-01-2017
,Acanthiza (Acanthiza) pusilla,Ironbark Basin,-38.37988,144.25203,29-01-2016
,Acanthiza (Acanthiza) pusilla,Swift Site - Bunyip State Park - Helipad,-37.95028,145.66139,03-01-2018
,Acanthiza (Acanthiza) pusilla,Mossiface Bush Reserve,-37.7470103,147.8189205,09-01-2017
,Acanthiza (Acanthiza) pusilla,Mt St Leonard,-37.5609,145.52902,02-01-2017
,Acanthiza (Acanthiza) pusilla,Melbourne Water Retarding Basin Mount Waverley,-37.88427,145.14226,08-01-2019
,Acanthiza (Acanthiza) pusilla,AU-VIC-Buninyong-95 Fasham St,-37.672304,143.887943,23-01-2019
,Acanthiza (Acanthiza) pusilla,Huntingdale Wetlands,-37.89307,145.10862,30-01-2018
,Parvipsitta pusilla,Serendip Sanctuary,-38.0052428,144.4125366,06-01-2016
,Acanthiza (Acanthiza) pusilla,Bastion Point (Mallacoota),-37.57124,149.76356,06-01-2019
,Acanthiza (Acanthiza) pusilla,Inverleigh Flora and Fauna Reserve,-38.06647,144.03762,10-01-2019
,Acanthiza (Acanthiza) pusilla,Hochkins Ridge Flora Reserve,-37.76555,145.2832,31-01-2019
,Porzana (Porzana) pusilla,Hird Swamp,-35.85736,144.09787,09-01-2018
,Acanthiza (Acanthiza) pusilla,Yarra Valley Parklands,-37.75042,145.10702,23-01-2018
,Acanthiza (Acanthiza) pusilla,"Plozzas Rd Extension at -36.75306, 142.17369",-36.75306,142.17369,09-01-2016
,Acanthiza (Acanthiza) pusilla,Braeside Park Area C,-38.0075,145.1267,18-01-2015
,Parvipsitta pusilla,Jells Park,-37.8981684,145.1998361,11-01-2018
,Acanthiza (Acanthiza) pusilla,Moorabbin,-37.9352407,145.0412941,10-01-2015
,Acanthiza (Acanthiza) pusilla,"AU-VIC-Great Otway National Park - -38.7768x143.6138 - Jan 28, 2017, 6:02 PM",-38.776802,143.613847,28-01-2017
,Acanthiza (Acanthiza) pusilla,Whipstick walk garden of st erth,-37.40198,144.2631,14-01-2018
,Acanthiza (Acanthiza) pusilla,Jancourt Nature Conservation Reserve,-38.41558,143.21334,28-01-2019
,Acanthiza (Acanthiza) pusilla,MWrbm Tootgarook Swamp - B Gahnia swamp,-38.38417,144.87139,29-01-2019
,Acanthiza (Acanthiza) pusilla,"Heritage Wetlands, Wonga Park",-37.71502,145.29852,13-01-2018
,Acanthiza (Acanthiza) pusilla,AU-Victoria-Kalorama-12 Barbers Rd - -37.82x145.367,-37.81974,145.3671408,10-01-2016
,Acanthiza (Acanthiza) pusilla,Royal Botanic Gardens (Melbourne),-37.8297966,144.9805232,07-01-2019
,Acanthiza (Acanthiza) pusilla,Karkarook Park,-37.9423192,145.0810933,30-01-2019
,Acanthiza (Acanthiza) pusilla,Mount Waverley - Golf Ave,-37.86987,145.12197,31-01-2016
,Acanthiza (Acanthiza) pusilla,Dights Falls to Studley Park,-37.79635,145.00095,15-01-2019
,Acanthiza (Acanthiza) pusilla,BOF-T14,-36.99475,145.71909,28-01-2019
,Acanthiza (Acanthiza) pusilla,Lower Sweetwater Creek Nature Reserve,-38.16004,145.11097,04-01-2019
,Acanthiza (Acanthiza) pusilla,Huntingdale Wetlands,-37.89307,145.10862,18-01-2018
,Acanthiza (Acanthiza) pusilla,Ralph Illidge Sanctuary,-38.3922,142.8351,14-01-2018
,Acanthiza (Acanthiza) pusilla,Ironbark Basin,-38.37988,144.25203,02-01-2018
,Acanthiza (Acanthiza) pusilla,Tarra Valley Park,-38.44389,146.5403,26-01-2015
,Acanthiza (Acanthiza) pusilla,Bunyip State Park--Nichols Hut Track,-37.97719,145.62112,26-01-2017
,Acanthiza (Acanthiza) pusilla,Brisbane Ranges National Park,-37.850066,144.1825962,26-01-2018
,Acanthiza (Acanthiza) pusilla,Lake Struan,-38.01646,143.41746,22-01-2018
,Acanthiza (Acanthiza) pusilla,Swan Lake (Phillip Island),-38.50468,145.15956,24-01-2018
,Acanthiza (Acanthiza) pusilla,Royal Botanic Gardens (Melbourne),-37.8297966,144.9805232,29-01-2018
,Acanthiza (Acanthiza) pusilla,Clayton - Monash University,-37.9103087,145.1367579,18-01-2019
,Acanthiza (Acanthiza) pusilla,Clayton - Monash University,-37.9103087,145.1367579,20-01-2019
,Acanthiza (Acanthiza) pusilla,Hendy Main Road,-38.28111,144.1961,23-01-2015
,Acanthiza (Acanthiza) pusilla,Mount Waverley - Riversdale Golf Club,-37.87006,145.11794,09-01-2018
,Acanthiza (Acanthiza) pusilla,Mortlake,-38.0842134,142.8093531,01-01-2017
,Acanthiza (Acanthiza) pusilla,Braeside Park,-37.9973125,145.1302528,22-01-2015
,Acanthiza (Acanthiza) pusilla,"Wensleydale, Wormbete Station Rd",-38.3206534,144.0719926,31-01-2015
,Acanthiza (Acanthiza) pusilla,Lake Connewarre--Tait Point,-38.2370341,144.4293022,02-01-2018
,Porzana (Porzana) pusilla,Dandenong Valley Wetland,-37.9144228,145.211792,24-01-2015
,Acanthiza (Acanthiza) pusilla,Caulfield South,-37.8936518,145.0288653,27-01-2017
,Acanthiza (Acanthiza) pusilla,"Kingston Rd, Heatherton 1' Cell",-37.95698,145.10836,08-01-2015
,Acanthiza (Acanthiza) pusilla,Sherbrooke Falls Circuit,-37.8836746,145.3553081,22-01-2018
,Acanthiza (Acanthiza) pusilla,Mornington Peninsula National Park--Cape Schanck,-38.4932347,144.8882103,13-01-2019
,Acanthiza (Acanthiza) pusilla,Warrandyte State Park--Jumping Creek Reserve,-37.73634,145.24384,17-01-2018
,Acanthiza (Acanthiza) pusilla,Yarran Dheran Reserve,-37.80646,145.20466,14-01-2018
,Acanthiza (Acanthiza) pusilla,RBG Cyprus Hill,-37.89417,145.18917,04-01-2017
,Acanthiza (Acanthiza) pusilla,fairhavennew binns trk,-37.47778,149.77,27-01-2017
,Acanthiza (Acanthiza) pusilla,Cascades Park,-37.7169917,145.0604886,30-01-2016
,Acanthiza (Acanthiza) pusilla,Woods Reserve Tuerong,-38.28575,145.08012,12-01-2016
,Acanthiza (Acanthiza) pusilla,Kilberry Boulevard Wetland,-38.03667,145.28056,19-01-2017
,Acanthiza (Acanthiza) pusilla,Bentleigh East,-37.91711,145.05214,07-01-2015
,Acanthiza (Acanthiza) pusilla,Lower Glenelg National Park--Princess Margaret Rose Caves,-37.98865,140.9905,27-01-2017
,Acanthiza (Acanthiza) pusilla,You Yangs Regional Park--Visitor Entrance Area,-37.962544,144.410447,09-01-2018
,Acanthiza (Acanthiza) pusilla,Phillip Island,-38.47939,145.23651,14-01-2018
,Acanthiza (Acanthiza) pusilla,Lake Daylesford,-37.34764,144.1377,01-01-2017
,Acanthiza (Acanthiza) pusilla,Oakleigh South - Barkers St,-37.9384951,145.088958,10-01-2016
,Acanthiza (Acanthiza) pusilla,"Monash University - Clayton Campus, Clayton AU-VIC (-37.9111,145.1381)",-37.911137,145.138069,30-01-2018
,Acanthiza (Acanthiza) pusilla,"Crystal Break, Alexandra",-37.24836,145.62446,03-01-2016
,Acanthiza (Acanthiza) pusilla,Frenches Narrows,-37.79839,148.57343,30-01-2019
,Acanthiza (Acanthiza) pusilla,Burke Road South Reserve,-37.8494785,145.0504383,26-01-2015
,Acanthiza (Acanthiza) pusilla,"Oswin Roberts Reserve, Phillip Island",-38.47186,145.26706,18-01-2017
,Acanthiza (Acanthiza) pusilla,Huntingdale Wetlands,-37.89307,145.10862,26-01-2017
,Acanthiza (Acanthiza) pusilla,"Kalpara, Wartook",-37.02631,142.38979,07-01-2019
,Acanthiza (Acanthiza) pusilla,Clifton Springs Jetty,-38.15629,144.55055,25-01-2017
,Acanthiza (Acanthiza) pusilla,"140 Mann Rd Court,PakenhamUppe",-37.98833,145.5178,13-01-2016
,Acanthiza (Acanthiza) pusilla,AU-VIC-Buninyong-95 Fasham St,-37.672304,143.887943,31-01-2019
,Acanthiza (Acanthiza) pusilla,Yan Yean Reservoir,-37.5573839,145.137248,01-01-2018
,Acanthiza (Acanthiza) pusilla,Dandenong Valley Wetland,-37.9148358,145.2083266,16-01-2019
,Acanthiza (Acanthiza) pusilla,Mornington Peninsula National Park--Fingal Beach,-38.47111,144.88088,06-01-2019
,Parvipsitta pusilla,Royal Park --Trin Warren Tam-boore,-37.7828922,144.9441719,10-01-2019
,Acanthiza (Acanthiza) pusilla,AU-VIC-Cranbourne North,-38.081977,145.276678,21-01-2019
,Acanthiza (Acanthiza) pusilla,Wonthaggi Heathland and Coastal Reserve,-38.63752,145.56713,30-01-2019
,Acanthiza (Acanthiza) pusilla,Pt Leo,-38.4201,145.07514,10-01-2019
,Acanthiza (Acanthiza) pusilla,Little Bass Reservoir,-38.3597512,145.7885938,12-01-2019
,Acanthiza (Acanthiza) pusilla,"Kimberley Reserve, Chirnside Park",-37.7497,145.30976,18-01-2019
,Acanthiza (Acanthiza) pusilla,"AU-VIC-Toolangi State Forest (-37.5566,145.5281)",-37.556584,145.528088,07-01-2018
,Acanthiza (Acanthiza) pusilla,Bungalook Conservation Reserve,-37.82787,145.30804,08-01-2019
,Acanthiza (Acanthiza) pusilla,woorndoo olympic wetland,-37.89194,142.8081,14-01-2015
,Acanthiza (Acanthiza) pusilla,Braeside Park,-37.9973125,145.1302528,20-01-2015
,Acanthiza (Acanthiza) pusilla,Heart Morass State Game Reserve,-38.1238053,147.2179985,24-01-2018
,Acanthiza (Acanthiza) pusilla,You Yangs Regional Park,-37.9524007,144.4233942,10-01-2017
,Acanthiza (Acanthiza) pusilla,Butterfield1,-37.895,145.44,13-01-2017
,Acanthiza (Acanthiza) pusilla,Brisbane Ranges National Park,-37.850066,144.1825962,26-01-2018
,Acanthiza (Acanthiza) pusilla,Malvern East - Urban Forest,-37.88378,145.07244,08-01-2018
,Acanthiza (Acanthiza) pusilla,Huntingdale Wetlands,-37.89307,145.10862,12-01-2015
,Acanthiza (Acanthiza) pusilla,Morwell National Park,-38.3658026,146.3903536,04-01-2015
,Acanthiza (Acanthiza) pusilla,Tower Hill Wildlife Reserve,-38.31873,142.3623194,15-01-2015
,Acanthiza (Acanthiza) pusilla,Royal Botanic Gardens (Melbourne),-37.8297921,144.9805212,28-01-2017
,Porzana (Porzana) pusilla,Newell's Paddock Wetland Reserve,-37.79662,144.91189,25-01-2015
,Parvipsitta pusilla,Henderson Falls (Lorne),-38.548694,143.9336926,20-01-2019
,Acanthiza (Acanthiza) pusilla,"Seaford Swamp, Zone 3",-38.09194,145.145,31-01-2018
,Acanthiza (Acanthiza) pusilla,Burke Road South Reserve,-37.8494785,145.0504383,09-01-2016
,Acanthiza (Acanthiza) pusilla,Mount Arapiles-Tooan State Park--Mt. Arapiles camping area,-36.7557679,141.8457903,07-01-2018
,Acanthiza (Acanthiza) pusilla,"Starlight Reserve, Rowville",-37.9360955,145.2260184,12-01-2016
,Acanthiza (Acanthiza) pusilla,Monash University Clayton Campus,-37.91057,145.13439,26-01-2017
,Acanthiza (Acanthiza) pusilla,Karkarook Park,-37.9423192,145.0810933,28-01-2015
,Acanthiza (Acanthiza) pusilla,Woods Reserve Tuerong,-38.28575,145.08012,01-01-2018
,Acanthiza (Acanthiza) pusilla,Karkarook Park,-37.9423192,145.0810933,07-01-2016
,Acanthiza (Acanthiza) pusilla,Brisbane Ranges National Park--Stony Creek Picnic Ground,-37.85702,144.25115,08-01-2019
,Acanthiza (Acanthiza) pusilla,Bunyip S.P. Eastern Sector,-37.94889,145.8122,12-01-2015
,Acanthiza (Acanthiza) pusilla,Morwell National Park,-38.3658026,146.3903536,31-01-2015
,Acanthiza (Acanthiza) pusilla,Jancourt Nature Conservation Reserve,-38.41558,143.21334,28-01-2019
,Acanthiza (Acanthiza) pusilla,Punch Bowl Road San Remo,-38.5310376,145.4080707,17-01-2018
,Acanthiza (Acanthiza) pusilla,Western Treatment Plant (Werribee),-37.9979213,144.5917511,25-01-2016
,Acanthiza (Acanthiza) pusilla,"Ricketts Pt, Beaumaris",-37.99426,145.03154,16-01-2019
,Acanthiza (Acanthiza) pusilla,Little Desert Nature Lodge,-36.4543999,141.669125,01-01-2016
,Acanthiza (Acanthiza) pusilla,"Heritage Wetlands, Wonga Park",-37.71502,145.29852,20-01-2015
,Acanthiza (Acanthiza) pusilla,Wallington - 1589 Bellarine Highway,-38.22685,144.54552,30-01-2015
,Acanthiza (Acanthiza) pusilla,Stockyard Point,-38.3387951,145.5162764,26-01-2019
,Acanthiza (Acanthiza) pusilla,"5-9ƒ??17 Lavers Hill-Cobden Road, Lavers Hill AU-VIC (-38.6798,143.3912)",-38.679841,143.391168,12-01-2019
,Acanthiza (Acanthiza) pusilla,Western Treatment Plant (Werribee),-37.9979192,144.5917504,14-01-2019
,Acanthiza (Acanthiza) pusilla,Allens Creek Blackwood North,-37.4337041,144.3716812,13-01-2019
,Acanthiza (Acanthiza) pusilla,Shepherds Bush,-37.8801378,145.1923943,07-01-2016
,Acanthiza (Acanthiza) pusilla,"Stanley Ave Reserve, Mt Waverley",-37.89178,145.11626,02-01-2015
,Acanthiza (Acanthiza) pusilla,Bentleigh,-37.9186751,145.0357103,04-01-2016
,Parvipsitta pusilla,"Royal Park, Parkville",-37.7892413,144.9508023,07-01-2019
,Acanthiza (Acanthiza) pusilla,Camperdown Cemetery,-38.21833,143.11556,02-01-2019
,Acanthiza (Acanthiza) pusilla,Hanging Rock,-37.33194,144.59587,02-01-2017
,Acanthiza (Acanthiza) pusilla,Seaford Wetlands - Zone 6,-38.09815,145.13489,25-01-2017
,Acanthiza (Acanthiza) pusilla,Burke Road Billabong Reserve,-37.7820018,145.0604349,12-01-2019
,Acanthiza (Acanthiza) pusilla,"Koonung Creek Reserve (Elgar Road to near Winfield Road, Mont Albert North)",-37.7957057,145.113076,31-01-2018
,Acanthiza (Acanthiza) pusilla,Western Treatment Plant (Werribee),-37.9979213,144.5917511,19-01-2017
,Acanthiza (Acanthiza) pusilla,Devilbend Reservoir: Daangean Track,-38.29917,145.11333,24-01-2019
,Acanthiza (Acanthiza) pusilla,"Long Pt Rd, Cape Schanck",-38.45827,144.91068,12-01-2018
,Acanthiza (Acanthiza) pusilla,Chirnside Park,-37.74972,145.3144,30-01-2016
,Acanthiza (Acanthiza) pusilla,Oakleigh,-37.90384,145.08064,06-01-2015
,Acanthiza (Acanthiza) pusilla,Glen Alvie Rd Grantville,-38.419242,145.5498308,24-01-2018
,Acanthiza (Acanthiza) pusilla,Huntingdale Wetlands,-37.89307,145.10862,01-01-2015
,Acanthiza (Acanthiza) pusilla,"Alpine National Park, Mount Beauty AU-VIC (-36.7695,147.2141)",-36.76952,147.214075,05-01-2019
,Acanthiza (Acanthiza) pusilla,Eumeralla Flora Reserve (Anglesea),-38.40645,144.19873,02-01-2019
,Acanthiza (Acanthiza) pusilla,Marlo aerodrome,-37.79166,148.60944,04-01-2017
,Parvipsitta pusilla,Gemmill Swamp Nature Conservation Reserve,-36.3754,145.35557,11-01-2019
,Acanthiza (Acanthiza) pusilla,Dandenong Ranges National Park--Sherbrooke Forest,-37.8935502,145.3755569,23-01-2015
,Acanthiza (Acanthiza) pusilla,Wombat ck road,-37.39783,144.17431,20-01-2019
,Acanthiza (Acanthiza) pusilla,Karkarook Park,-37.9423192,145.0810933,26-01-2018
,Acanthiza (Acanthiza) pusilla,Bunyip State Park--Ash Landing Road,-37.9439098,145.650773,26-01-2017
,Parvipsitta pusilla,"Yonde Court, Greensborough",-37.6908419,145.0972939,01-01-2018
,Acanthiza (Acanthiza) pusilla,Cabbage Tree Creek Flora Reserve,-37.7471,148.6457,08-01-2019
,Acanthiza (Acanthiza) pusilla,Yarra Ranges National Park--Fernshaw Picnic Ground,-37.61441,145.6042,26-01-2017
,Acanthiza (Acanthiza) pusilla,Marlo aerodrome,-37.79166,148.60944,01-01-2018
,Acanthiza (Acanthiza) pusilla,Mordialloc Creek Wetland,-38.01806,145.13,20-01-2018
,Acanthiza (Acanthiza) pusilla,Balyang Sanctuary,-38.16428,144.33091,26-01-2016
,Acanthiza (Acanthiza) pusilla,Valley Reserve (Mount Waverley),-37.87878,145.1354,02-01-2016
,Acanthiza (Acanthiza) pusilla,Tanti Ck (Caldwell St),-38.2192,145.04664,04-01-2015
,Acanthiza (Acanthiza) pusilla,Royal Botanic Gardens (Melbourne),-37.8297966,144.9805232,14-01-2019
,Acanthiza (Acanthiza) pusilla,Mitchell River National Park--Angusvale Camp,-37.59158,147.35411,04-01-2017
,Acanthiza (Acanthiza) pusilla,Toolangi State Forest,-37.4803,145.54549,08-01-2019
,Acanthiza (Acanthiza) pusilla,"AU-VIC-Wombat State Forest - -37.4918x144.1745 - 19 Jan 2017, 11:56",-37.491838,144.174532,26-01-2017
,Acanthiza (Acanthiza) pusilla,Woods Reserve Tuerong,-38.28575,145.08012,15-01-2018
,Acanthiza (Acanthiza) pusilla,Rhyll,-38.46407,145.3026,15-01-2016
,Acanthiza (Acanthiza) pusilla,"Cascade Park, Macleod",-37.7169917,145.0604886,14-01-2018
,Acanthiza (Acanthiza) pusilla,Shepherds Bush,-37.8801378,145.1923943,19-01-2016
,Acanthiza (Acanthiza) pusilla,Hastings Foreshore Reserve,-38.3022469,145.1950228,14-01-2019
,Acanthiza (Acanthiza) pusilla,Neerim East State Forest,-38.03246,146.0322,11-01-2019
,Acanthiza (Acanthiza) pusilla,Phillip Island,-38.47939,145.23651,18-01-2018
,Acanthiza (Acanthiza) pusilla,Aquaduct Trail (Pakenham),-38.037179,145.451976,20-01-2018
,Parvipsitta pusilla,Werribee River at K Rd,-37.9402716,144.6724212,26-01-2019
,Acanthiza (Acanthiza) pusilla,You Yangs Regional Park,-37.9524007,144.4233942,21-01-2019
,Acanthiza (Acanthiza) pusilla,Rest Area South Gippsland Hwy Koo Wee Rup,-38.2153818,145.50286,19-01-2017
,Acanthiza (Acanthiza) pusilla,Heatherton,-37.95628,145.09912,31-01-2015
,Acanthiza (Acanthiza) pusilla,"Sword Grass Paddock Moonambel, BOF- T1312",-36.97951,143.26619,08-01-2019
,Acanthiza (Acanthiza) pusilla,"Barwon River, Belmont to Breakwater",-38.16499,144.35339,30-01-2017
,Acanthiza (Acanthiza) pusilla,"Oswin Roberts Reserve, Phillip Island",-38.47186,145.26706,02-01-2018
,Acanthiza (Acanthiza) pusilla,Mountain Creek Picnic & Camping Area,-36.7000006,147.2529262,19-01-2015
,Acanthiza (Acanthiza) pusilla,"Lyttleton Street, Castlemaine",-37.06461,144.22321,01-01-2019
,Acanthiza (Acanthiza) pusilla,Dans Nature Reserve,-38.26854,144.37657,02-01-2015
,Acanthiza (Acanthiza) pusilla,Braeside Heathland 2,-37.99306,145.13361,27-01-2017
